0.6002212187, 44.7272497210, 0.0000000000
0.6002212187, 44.7272497210, 0.0000000000
0.6233886869, 44.6990366052, 0.0000000000
0.6233886869, 44.6990366052, 0.0000000000
0.4932957565, 44.8400421752, 0.0000000000
0.4932957565, 44.8400421752, 0.0000000000
0.4807721953, 44.8513752034, 0.0000000000
0.4807721953, 44.8513752034, 0.0000000000
0.4627109200, 44.8670215057, 0.0000000000
0.4627109200, 44.8670215057, 0.0000000000
0.2785737591, 44.9782081286, 0.0000000000
0.2785737591, 44.9782081286, 0.0000000000
0.0444681239, 44.9761391150, 0.0000000000
0.0444681239, 44.9761391150, 0.0000000000
-0.1256849186, 44.8318386152, 0.0000000000
-0.1256849186, 44.8318386152, 0.0000000000
-0.3113723830, 44.3053490134, 0.0000000000
-0.3113723830, 44.3053490134, 0.0000000000
-0.3286328011, 43.5660860241, 0.0000000000
-0.3286328011, 43.5660860241, 0.0000000000
-0.2355403621, 42.9145185444, 0.0000000000
-0.2355403621, 42.9145185444, 0.0000000000
0.0128365823, 41.9992478640, 0.0000000000
0.0128365823, 41.9992478640, 0.0000000000
0.2078659839, 41.4716900565, 0.0000000000
0.2078659839, 41.4716900565, 0.0000000000
0.4665452057, 40.8803293420, 0.0000000000
0.4665452057, 40.8803293420, 0.0000000000
0.6216631446, 40.5631418660, 0.0000000000
0.6216631446, 40.5631418660, 0.0000000000
1.0766839826, 39.7356230372, 0.0000000000
1.0766839826, 39.7356230372, 0.0000000000
1.3949453518, 39.2197984585, 0.0000000000
1.3949453518, 39.2197984585, 0.0000000000
1.7977441158, 38.6175601972, 0.0000000000
1.7977441158, 38.6175601972, 0.0000000000
2.3887732893, 37.8068965272, 0.0000000000
2.3887732893, 37.8068965272, 0.0000000000
3.1073820114, 36.9016118936, 0.0000000000
3.1073820114, 36.9016118936, 0.0000000000
3.6438723970, 36.2655404122, 0.0000000000
3.6438723970, 36.2655404122, 0.0000000000
3.8480563282, 36.0301957953, 0.0000000000
3.8480563282, 36.0301957953, 0.0000000000
4.0219761283, 35.8321943659, 0.0000000000
4.0219761283, 35.8321943659, 0.0000000000
4.3761237241, 35.4350952244, 0.0000000000
4.3761237241, 35.4350952244, 0.0000000000
4.5505570541, 35.2421170487, 0.0000000000
4.5505570541, 35.2421170487, 0.0000000000
5.0912231520, 34.6527268036, 0.0000000000
5.0912231520, 34.6527268036, 0.0000000000
5.2659733744, 34.4645347004, 0.0000000000
5.2659733744, 34.4645347004, 0.0000000000
5.9629777706, 33.7215567466, 0.0000000000
5.9629777706, 33.7215567466, 0.0000000000
6.5028596711, 33.1510274626, 0.0000000000
6.5028596711, 33.1510274626, 0.0000000000
6.8381791058, 32.7973266243, 0.0000000000
6.8381791058, 32.7973266243, 0.0000000000
7.6888625074, 31.8970366010, 0.0000000000
7.6888625074, 31.8970366010, 0.0000000000
8.9077270662, 30.5825799422, 0.0000000000
8.9077270662, 30.5825799422, 0.0000000000
9.4111591984, 30.0250202038, 0.0000000000
9.4111591984, 30.0250202038, 0.0000000000
10.4112138585, 28.8799326447, 0.0000000000
10.4112138585, 28.8799326447, 0.0000000000
